state_name,district_name,block_tehsil_name,village_name,s_no_of_scheme,scheme_type_name,tubewell_type,scheme_owner_name,location_particulars,total_owners_holding,scheme_owner_social_status_name,gender_name,commissioning_period_display,scheme_depth,scheme_diameter,scheme_bore_depth,nearest_scheme_distance,scheme_construction_cost,scheme_machinery_cost,scheme_maintainence_cost,finance_source_name1,finance_source_name2,construction_subsidy,machinery_subsidy,scheme_status_name,not_in_use_years,scheme_status_reason_temporarily_name,scheme_status_reason_permanently_name,water_distribution_method_name,lifting_device_type_name,lifting_device_enrgy_source_name,horse_power_of_lifting_device,pump_operating_days_kharif_season,pump_operating_days_rabi_season,pump_operating_days_perennial_season,pump_operating_days_other_season,avg_pumping_per_day_kharif_season,avg_pumping_per_day_rabi_season,avg_pumping_per_day_perennial_season,avg_pumping_per_day_other_season,culturable_command_area,ref_selection_id_located_in_major_medium_scheme_name,ipc_kharif_season,ipc_rabi_season,ipc_perennial_season,ipc_other_season,ipc_total,ipu_kharif_season,ipu_rabi_season,ipu_perennial_season,ipu_other_season,ipu_total,ref_selection_scheme_functioning_name,ref_selection_under_utilisation_name,ref_reason_for_under_utilisation_name,ref_sub_scheme_type_name,command_area_name,ref_reason_command_area_name,ref_scheme_recharge_of_ground_water_name,ref_scheme_type_dugwell_name,ref_scheme_type_tubewell_name
KERALA,KASARGOD,KANHANGAD,PALLIKKARA,64,Tube well,Deep Tube well,Owned by individual farmer,Pallikkara,2.225,Others,Male,Up to 2013-2014,76,110,NA,20,60000,15000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Submersible pump,Electric,5,0,0,75,0,NA,NA,2,NA,1.41,Yes,0,0,1.41,0,1.41,0,0,1.41,0,1.41,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,MANKADA,KURUVA,41,Tube well,Deep Tube well,Owned by individual farmer,KURUVA VILLAGE,0.18,OBC,Male,During 2017-2018,80,150,NA,25,70000,20000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Other,Submersible pump,Electric,5,70,0,70,0,1,NA,1,NA,0.42,Yes,0.36,0,0.06,0,0.42,0.12,0,0.06,0,0.18,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,MANKADA,KURUVA,1,Tube well,Deep Tube well,Owned by individual farmer,KARUVA VILLAGE,2.023,OBC,Male,During 2017-2018,106,0.15,NA,130,55000,30000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,70,70,70,0,1,1,1,NA,4.41,Yes,2.4,0.8,1.21,0,4.41,0.8,0.8,1.21,0,2.81,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,MANKADA,KURUVA,73,Tube well,Deep Tube well,Owned by individual farmer,KURUVA VILLAGE,1.011,OBC,Male,During 2016-2017,83,150,NA,50,14000,0,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,70,70,70,0,1,1,1,NA,2.22,Yes,1.82,0.2,0.2,0,2.22,0.6,0,0.2,0,0.8,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,MANKADA,KURUVA,89,Tube well,Deep Tube well,Owned by individual farmer,KURUVA VILLAGE,0.356,OBC,Male,Up to 2013-2014,106,150,NA,20,70000,21000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Other,Submersible pump,Electric,5,0,70,70,0,NA,1,1,NA,0.35,Yes,0,0.12,0.23,0,0.35,0,0.12,0.23,0,0.35,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,SHORANUR MUNI,SHORANUR MUNI,9,Tube well,Deep Tube well,Owned by individual farmer,NEAR KONOTH TEMPLE,0.95,Others,Female,Up to 2013-2014,90,120,NA,20,30000,8000,2000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Diesel,5,0,0,120,0,NA,NA,2,NA,0.95,Yes,0,0,0.95,0,0.95,0,0,0.95,0,0.95,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,SHORANUR MUNI,SHORANUR MUNI,12,Tube well,Deep Tube well,Owned by individual farmer,NEAR KONOTH TEMPLE,0.81,OBC,Male,During 2016-2017,100,125,NA,20,30000,10000,2000,Own savings,Others,0,0,In-Use,NA,NA,NA,Sprinkler,Submersible pump,Electric,5,0,0,90,0,NA,NA,2,NA,0.8,Yes,0,0,0.8,0,0.8,0,0,0.8,0,0.8,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KOZHIKODE,KODUVALLY,KOODARANGY,10,Tube well,Deep Tube well,Owned by individual farmer,MUTHUVAMBAI ,1.3,Others,Male,Up to 2013-2014,110,175,NA,240,34000,21000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Submersible pump,Electric,5,0,0,150,0,NA,NA,4,NA,1.3,Yes,0,0,1.3,0,1.3,0,0,1.3,0,1.3,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,NELLANADU,17,Tube well,Deep Tube well,Owned by individual farmer,NEAR REHMANIYA SCHOOL,2.024,Others,Male,Up to 2013-2014,96,150,NA,90,48500,15500,5000,Own savings,Money lender,0,0,In-Use,NA,NA,NA,Other,Submersible pump,Electric,5,45,65,210,40,2,2,2,2,0.4,Yes,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.4,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KOZHIKODE,CHELANNUR,CHELANNUR,23,Tube well,Deep Tube well,Owned by individual farmer,CHELANUR ,0.689,OBC,Female,During 2017-2018,91.46,160,NA,10,56300,12000,0,Own savings,NA,25000,0,In-Use,NA,NA,NA,Surface pipe, Turbine/Jet pump,Electric,5,0,0,140,0,NA,NA,1,NA,0.69,Yes,0,0,0.69,0,0.69,0,0,0.69,0,0.69,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,1,Tube well,Deep Tube well,Owned by individual farmer,THANKACHAN KADA,1.011,Others,Male,During 2016-2017,150,100,NA,100,65000,35000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,60,0,NA,NA,3,NA,0.82,Yes,0,0,0.82,0,0.82,0,0,0.82,0,0.82,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,14,Tube well,Deep Tube well,Owned by individual farmer,KARUNAPURAM,0.263,Others,Male,During 2016-2017,210,150,NA,200,100000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,50,0,NA,NA,3,NA,0.22,Yes,0,0,0.22,0,0.22,0,0,0.22,0,0.22,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,15,Tube well,Deep Tube well,Owned by individual farmer,KARUNAPURAM,0.809,Others,Male,During 2014-2015,200,150,NA,300,90000,45000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,70,0,NA,NA,3,NA,0.36,Yes,0,0,0.36,0,0.36,0,0,0.36,0,0.36,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,16,Tube well,Deep Tube well,Owned by individual farmer,KARUNAPURAM,0.809,Others,Male,Up to 2013-2014,200,150,NA,300,90000,40000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,55,0,NA,NA,3,NA,0.73,Yes,0,0,0.73,0,0.73,0,0,0.73,0,0.73,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,18,Tube well,Deep Tube well,Owned by individual farmer,2.023,9,Scheduled-caste,Male,Up to 2013-2014,190,150,NA,500,80000,45000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,70,0,NA,NA,3,NA,1.82,Yes,0,0,1.82,0,1.82,0,0,1.82,0,1.82,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,22,Tube well,Deep Tube well,Owned by individual farmer,KARUNAPURAM,0.809,Others,Male,During 2014-2015,170,150,NA,300,70000,35000,0,Government fund,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,50,0,NA,NA,3,NA,0.71,Yes,0,0,0.71,0,0.71,0,0,0.71,0,0.71,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,29,Tube well,Deep Tube well,Owned by individual farmer,KARUNAPURAM,1.518,Others,Male,Up to 2013-2014,150,150,NA,350,60000,35000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,70,0,NA,NA,4,NA,1.45,Yes,0,0,1.45,0,1.45,0,0,1.45,0,1.45,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,30,Tube well,Deep Tube well,Owned by individual farmer,KARUNAPURAM,1.619,Others,Male,During 2014-2015,200,150,NA,300,80000,40000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,65,0,NA,NA,3,NA,1.5,Yes,0,0,1.5,0,1.5,0,0,1.5,0,1.5,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,40,Tube well,Deep Tube well,Owned by individual farmer,EDATHARA MUKKU,0.81,Others,Male,During 2015-2016,130,150,NA,200,100000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,100,0,NA,NA,4,NA,0.75,Yes,0,0,0.75,0,0.75,0,0,0.75,0,0.75,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,41,Tube well,Deep Tube well,Owned by individual farmer,EDATHARA MUKKU,2.032,Others,Male,During 2014-2015,140,150,NA,350,100000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,80,0,NA,NA,3,NA,1.7,Yes,0,0,1.7,0,1.7,0,0,1.7,0,1.7,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,42,Tube well,Deep Tube well,Owned by individual farmer,EDATHARA MUKKU,1.22,Others,Male,During 2014-2015,150,150,NA,400,110000,60000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,90,0,NA,NA,3,NA,1.05,Yes,0,0,1.05,0,1.05,0,0,1.05,0,1.05,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,43,Tube well,Deep Tube well,Owned by individual farmer,EDATHARA MUKKU,0.61,Others,Male,During 2014-2015,120,150,NA,400,90000,60000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,80,0,NA,NA,3,NA,0.52,Yes,0,0,0.52,0,0.52,0,0,0.52,0,0.52,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,2,Tube well,Deep Tube well,Owned by individual farmer,THANKACHAN KADA,4.25,Others,Male,During 2016-2017,230,150,NA,150,85000,45000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,65,0,NA,NA,6,NA,3.97,Yes,0,0,3.97,0,3.97,0,0,3.97,0,3.97,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,28,Tube well,Deep Tube well,Owned by individual farmer,VAYALIL PARAMBIL,1.619,Others,Male,During 2015-2016,160,150,NA,400,60000,30000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,60,0,NA,NA,4,NA,1.48,Yes,0,0,1.48,0,1.48,0,0,1.48,0,1.48,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,31,Tube well,Deep Tube well,Owned by individual farmer,KARUNATH,3.237,Others,Male,Up to 2013-2014,210,150,NA,400,90000,45000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,70,0,NA,NA,5,NA,3.11,Yes,0,0,3.11,0,3.11,0,0,3.11,0,3.11,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,KARUNAPURAM,32,Tube well,Deep Tube well,Owned by individual farmer,KARUNAPURAM,2.023,Others,Male,Up to 2013-2014,180,150,NA,350,75000,40000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,65,0,NA,NA,5,NA,1.95,Yes,0,0,1.95,0,1.95,0,0,1.95,0,1.95,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,RAJAKUMARI,9,Tube well,Deep Tube well,Owned by individual farmer,Rajakumari village ,1.92,Others,Male,During 2016-2017,100,80,NA,250,150000,50000,0,Own savings,Others,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,100,0,NA,NA,5,NA,1.02,Yes,0,0,1.02,0,1.02,0,0,1.02,0,1.02,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,RAJAKUMARI,13,Tube well,Deep Tube well,Owned by individual farmer,Rajakumari village ,0.96,Others,Male,During 2015-2016,110,150,NA,100,55000,25000,0,Own savings,Others,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,75,0,NA,NA,4,NA,0.96,Yes,0,0,0.96,0,0.96,0,0,0.96,0,0.96,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,RAJAKUMARI,12,Tube well,Deep Tube well,Owned by individual farmer,Ebi pattayil,1.79,Others,Male,During 2016-2017,100,90,NA,210,90000,35000,0,Own savings,Others,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,86,0,NA,NA,6,NA,1.65,Yes,0,0,1.65,0,1.65,0,0,1.65,0,1.65,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,RAJAKUMARI,21,Tube well,Deep Tube well,Owned by individual farmer,Padinjarr kudiyil ,1.871,Others,Male,During 2015-2016,110,90,NA,150,115000,45000,0,Own savings,Others,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,90,0,NA,NA,6,NA,0.82,Yes,0,0,0.82,0,0.82,0,0,0.82,0,0.82,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,RAJAKUMARI,16,Tube well,Deep Tube well,Owned by individual farmer,Paniyar jn,2.32,Others,Male,During 2016-2017,120,90,NA,150,125000,40000,0,Own savings,Others,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,110,0,NA,NA,7,NA,2.1,Yes,0,0,2.1,0,2.1,0,0,2.1,0,2.1,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,RAJAKUMARI,19,Tube well,Deep Tube well,Owned by individual farmer,Rajakumari village ,0.271,Others,Male,During 2015-2016,110,90,NA,160,95000,30000,0,Own savings,Others,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,80,0,NA,NA,6,NA,0.27,Yes,0,0,0.27,0,0.27,0,0,0.27,0,0.27,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,KATTAPPANA,AYYAPPANCOVIL,45,Tube well,Deep Tube well,Others,Ayyapancovil,NA,NA,NA,Up to 2013-2014,106,152,NA,15,80000,30000,10000,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,90,0,NA,NA,2,NA,0.15,Yes,0,0,0.15,0,0.15,0,0,0.15,0,0.15,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,KATTAPPANA,AYYAPPANCOVIL,68,Tube well,Deep Tube well,Owned by individual farmer,KATTAPANA,0.405,OBC,Male,During 2015-2016,91,101,NA,20,60000,30000,5000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,50,0,NA,NA,4,NA,0.38,Yes,0,0,0.38,0,0.38,0,0,0.38,0,0.38,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,PAZHAYANNUR,THIRUVILWAMALA,2,Tube well,Deep Tube well,Owned by Group of farmers,1.821,NA,NA,NA,Up to 2013-2014,120,152,NA,100,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,60,60,NA,NA,8,8,1.81,Yes,0,0,1.41,0.4,1.81,0,0,1.41,0.4,1.81,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,PAZHAYANNUR,THIRUVILWAMALA,10,Tube well,Deep Tube well,Owned by individual farmer,THIRUVILWAMALA,3.237,Others,Male,During 2014-2015,79.24,152.4,NA,100,40000,0,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,60,30,0,60,4,4,NA,4,3.23,Yes,2.02,2.02,0,1.21,5.25,2.02,2.02,0,1.21,5.25,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,PAZHAYANNUR,THIRUVILWAMALA,12,Tube well,Deep Tube well,Owned by individual farmer,THIRUVILWAMALA,0.607,Others,Male,During 2017-2018,90,152,NA,100,45000,25000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,40,20,0,0,2,2,NA,NA,0.6,Yes,0.6,0.6,0,0,1.2,0.6,0.6,0,0,1.2,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,PAZHAYANNUR,THIRUVILWAMALA,14,Tube well,Deep Tube well,Owned by Group of farmers,ORALASSERY,NA,NA,NA,Up to 2013-2014,93,152.4,NA,100,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Diesel,5,0,0,60,60,NA,NA,4,4,0.8,Yes,0,0,0.79,0.01,0.8,0,0,0.79,0.01,0.8,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,PAZHAYANNUR,THIRUVILWAMALA,15,Tube well,Deep Tube well,Owned by individual farmer,THIRUVILWAMALA,0.405,Others,Female,Up to 2013-2014,100,152.4,NA,100,0,0,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,40,0,NA,NA,2,NA,0.36,Yes,0,0,0.36,0,0.36,0,0,0.36,0,0.36,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,PAZHAYANNUR,THIRUVILWAMALA,17,Tube well,Deep Tube well,Owned by individual farmer,KANIYANKODE,1.214,Others,Female,Up to 2013-2014,90,152,NA,100,0,0,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,60,0,NA,NA,8,NA,1.21,Yes,0,0,1.21,0,1.21,0,0,1.21,0,1.21,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,PAZHAYANNUR,THIRUVILWAMALA,19,Tube well,Deep Tube well,Owned by individual farmer,THIRUVILWAMALA,1.821,Others,Female,Up to 2013-2014,144,152.4,NA,100,0,0,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,0,0,60,60,NA,NA,8,8,1.82,Yes,0,0,1.62,0.2,1.82,0,0,1.62,0.2,1.82,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,PAZHAYANNUR,THIRUVILWAMALA,18,Tube well,Deep Tube well,Owned by individual farmer,ORALASSERY,2.428,Others,Male,During 2016-2017,105,114.3,NA,100,100000,25000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Electric,5,30,30,72,0,2,2,8,NA,2.42,Yes,0.4,0.4,2.02,0,2.82,0.4,0.4,2.02,0,2.82,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,PAZHAYANNUR,THIRUVILWAMALA,24,Tube well,Deep Tube well,Owned by individual farmer,ORALASSERY,2.428,Others,Male,Up to 2013-2014,75,152,NA,100,0,0,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,60,0,NA,NA,8,NA,2.42,Yes,0,0,2.42,0,2.42,0,0,2.42,0,2.42,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,ALAPPUZHA,KANJIKUZHY,KANJIKUZHY,40,Tube well,Deep Tube well,Owned by individual farmer,PANCHAVADI,1.38,Others,Male,Up to 2013-2014,80,50,NA,60,75000,10000,2000,Own savings,Others,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,100,100,0,NA,1,1,NA,1,Yes,0,0.5,0.5,0,1,0,0.5,0.5,0,1,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,VALANCHERRY MUNI,VALANCHERRY MUNI,8,Tube well,Deep Tube well,Owned by individual farmer,KALYANA ORAV ,0.364,OBC,Male,Up to 2013-2014,107,10,NA,25,0,20000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,60,0,NA,NA,6,NA,0.25,Yes,0,0,0.25,0,0.25,0,0,0.25,0,0.25,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,VALANCHERRY MUNI,VALANCHERRY MUNI,28,Tube well,Deep Tube well,Owned by individual farmer,KANCHIPURA,0.209,OBC,Male,During 2014-2015,84,30,NA,10,48000,26000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,25,0,NA,NA,1,NA,0.19,Yes,0,0,0.19,0,0.19,0,0,0.19,0,0.19,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,VALANCHERRY MUNI,VALANCHERRY MUNI,33,Tube well,Deep Tube well,Owned by individual farmer,KATTILPARATHI,11.474,OBC,Male,Up to 2013-2014,100,100,NA,15,0,3000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,40,0,NA,NA,2,NA,0.25,Yes,0,0,0.25,0,0.25,0,0,0.25,0,0.25,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,VALANCHERRY MUNI,VALANCHERRY MUNI,58,Tube well,Deep Tube well,Owned by individual farmer,PADIKASALA THAZHE ANGDI,0.263,OBC,Male,Up to 2013-2014,76,100,NA,50,0,10000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,90,0,NA,NA,3,NA,0.62,Yes,0,0,0.62,0,0.62,0,0,0.62,0,0.62,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,VALANCHERRY MUNI,VALANCHERRY MUNI,59,Tube well,Deep Tube well,Owned by individual farmer,THAZHE ANGADI,0.4,OBC,Female,Up to 2013-2014,76,100,NA,50,10000,0,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,90,0,NA,NA,2,NA,0.4,Yes,0,0,0.4,0,0.4,0,0,0.4,0,0.4,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,VALANCHERRY MUNI,VALANCHERRY MUNI,65,Tube well,Deep Tube well,Owned by individual farmer,THAZHE ANGADI,0.526,OBC,Male,Up to 2013-2014,75,150,NA,5,10000,0,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,60,0,NA,NA,15,NA,0.25,Yes,0,0,0.25,0,0.25,0,0,0.25,0,0.25,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,VALANCHERRY MUNI,VALANCHERRY MUNI,138,Tube well,Deep Tube well,Owned by individual farmer,KAKKARA,0.272,Others,Male,Up to 2013-2014,100,150,NA,60,20000,0,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Electric,5,0,0,45,0,NA,NA,3,NA,0.2,Yes,0,0,0.2,0,0.2,0,0,0.2,0,0.2,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,ERNAKULAM,MULAMTHURUTHY,CHOTTANIKKARA,6,Tube well,Deep Tube well,Owned by individual farmer,KUREEKKAD,0.81,Others,Male,During 2017-2018,75,200,NA,160,60000,9000,0,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,120,90,NA,NA,2,1,0.72,Yes,0,0,0.24,0.48,0.72,0,0,0.24,0.48,0.72,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KANNUR,THALIPPARAMBA,CHAPPARAPADAVU,27,Tube well,Deep Tube well,Owned by individual farmer,PADAPPENGAD,0.405,Others,Male,Up to 2013-2014,91,150,NA,30,70000,7000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Sprinkler,Submersible pump,Electric,5,0,0,120,0,NA,NA,1,NA,0.16,Yes,0,0,0.16,0,0.16,0,0,0.16,0,0.16,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KANNUR,THALIPPARAMBA,CHAPPARAPADAVU,31,Tube well,Deep Tube well,Owned by individual farmer,AMMAMKULAM,0.809,Others,Female,Up to 2013-2014,91,150,NA,20,65000,5000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,2,NA,0.41,Yes,0,0,0.41,0,0.41,0,0,0.41,0,0.41,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KANNUR,THALIPPARAMBA,CHAPPARAPADAVU,34,Tube well,Deep Tube well,Owned by individual farmer,THAZHE EDAKKOM,1.113,Others,Male,Up to 2013-2014,99,150,NA,20,65000,7500,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,2,NA,0.41,Yes,0,0,0.41,0,0.41,0,0,0.41,0,0.41,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
